Title,Ingredients,Steps,Loves,URL
Soto Ayam,"1/2 kg daging ayam--1/4 kg kol--200 grm tauge--2 papan bihun jagung--5 buah kentang ukuran besar (bisa di skip)--2 buah wortel (bisa di skip)--3 daun selederi--2 daun bawang--50 gr bawang goreng--1 buah jeruk nipis--1 btg serai, memarkan--4 lmbr daun salam--3 lembar daun jeruk purut--1 sdt gula pasir--3 butir telur rebus. Belah bagi 4 (bisa di skip)--Bumbu halus:--6 siung bawang merah--4 siung bawang putih--3 butir kemiri--1 ruas kunyit--1/2 ruas jahe--1/2 sdt merica bubuk--secukupnya Pala--1/4 sdt ketumbar--secukupnya Garam--secukupnya Penyedap rasa--","Rebus ayam kurleb 15 menit. Buang air rebusan pertama, ayam tiriskan lalu rebus lagi untuk membuat kaldu kuah soto--Setelah matang. Ambil bbrpa potong ayam lalu goreng dan suir kecil-kecil daging ayam trsbut.--Tumis bumbu halus sampai wangi, tambahkan daun salam, daun jeruk dan serai yg sdh di memarkan lalu masukkan ke dalam rebusan kuah soto/kaldu tadi--Tambahkan gula, penyedap rasa. Tunggu hingga mendidih.--Untuk isian:--Tauge yg sdh dibersihkan siram pkai air mendidih. Bgtupun juga dgn bihun.--Rebus kol yg sdh di iris tipis, sbntr saja jgn terlalu lama.--Iris daun bawang, seledri, jeruk nipis sbg pelengkap--Rebus/kukus wortel dan kentang.--Saat penyajian:--Siapkan isiannya (bihun, kol, kentang, wortel, daun bawang seledri, suiran ayam) tata dlm mangkok. Lalu siram dg kuah soto tdi. Taburkan bawang goreng dan Tambahkan telur yg sdh di iris diatasnya--Saran penyajian: isi soto dan kuah jangan langsung dicampur jika blm ingin dimakan spya rasa dan warna tetap terjaga.--Selamat mencoba--",9,/id/resep/4358015-soto-ayam
Ayam goreng korea (spicy korean chicken),1/2 kg sayap & paha ayam potong--3 siung bawang putih cincang--2 sdm bawang putih bubuk--1 sdm jahe bubuk (jahe cincang boleh)--1 sdm five spices(ngohiong)bubuk--2 sdm maizena--5 sdm tp terigu--1 sdm tp beras--250 ml minyak goreng--Bumbu :--3 siung bawang putih cincang--2 cm jahe--3 sdm saus tomat--3 sdm gochujiang (saos korea)--1 sdm gula pasir--1 sdm minyak wijen--1 sdt cuka apel--2-3 sdm madu--1 sdm mentega--1-2 sdm wijen sangrai--,"Bumbui ayam dengan bumbu yang tercantum diatas. Lalu diamkan kurng lebih 1 jam. Lebih baik di diamkan semalam di dalam kulkas--Stelah 1 jam, bumbui ayam dengan tepung2.--Lalu goreng. Stelah matang di tiriskan.--Untuk bumbu, siapkkan mentega di wajan lalu jika sudah meleleh, masukkan bawang putih dan jahe--Tuangkan saus2, gula, dan madu. Icip2 rasa. Jika sudah pas, lalu tuangkan cuka--Stelah matang, matikan api, lalu tuangkan wijen secukupnya agar rata.--Makanan siap dihidangkan--",4,/id/resep/4358225-ayam-goreng-korea-spicy-korean-chicken
Ayam Goreng Tepung,"1 ekor ayam, potong2--9 siung bawang putih (asli 7 siung) haluskan--1/2 sdt merica bubuk--secukupnya kaldu bubuk--secukupnya garam--1 butir telur--Bahan pelapis :--5 sdk sayur tepung terigu--1 sdk sayur tepung maizena--","Aduk rata ayam, bawang putih, merica bubuk, kaldu bubuk dan garam. Simpan dalam kulkan beberapa jam (semalaman)--Ayam yang sudah dicampur bumbu, semakin lama didiamkan di kulkas akan semakin enak rasanya, kalo mau dikonsumsi besok hari, lebih baik hari ini sudah dibumbui dan disimpan di dalam kulkas dengan wadah tertutup.--Di dalam piring terpisah campur tepung terigu dan tepung maizena, tidak perlu dibumbui dengan apa pun.--Keluarkan ayam dari kulkan, masukkan 1 butir telur ke dalam ayam aduk rata.--Kemudian gulingkan ayam kedalam campuran tepung sambil diremas dan dicubit2, supaya tepung jadi keriting.--Goreng dalam minyak panas tp api jgn terlalu besar ya bunda, supaya luar tidak cepet gosong dan dalam masih mentah, atur apinya.--Ayam goreng tepung siap untuk disajikan.--",8,/id/resep/4358045-ayam-goreng-tepung
Bakso ayam sederhana,"8 bh baso ayam--2 bh tahu aci--1 bks mie telur (sy pake mie burung dara) rebus, tiriskan--4 siung bawang putih iris kemudian d goreng--secukupnya daun bawang--bawang goreng dan seledri utk taburan--merica bubuk--garam--pala bubuk (optional)--","Bikin kuah dulu yaa, panaskan air kalo masukan bawang putih goreng, kalau udh mendidih tambahkan merica bubuk, garam, daun bawang dan pala bubuk. tes rasa kalo udah sip masukin baso ayam dan tahu aci--Tunggu sampai kira kira baso dan aci nya udh ga beku lagi (krna baso dan tahu aci sy abis msk freezer 😁)--Di mangkok siapkan mie yg udh di rebus, kemudian tata baso ayam dan tahu aci di atas mie, beri kuah terakhir di beri taburan bawang goreng dan seledri--Kalau mau pedas bisa di tambah potongan cabai rawit, soalnya sy ga bikin sambel nya td 😁 atay bs jg di kasih saus pedas homemade ibu ibuu. jgn lupa di kasih sedikit perasan jeruk nipis biar ada asem asem segernya gituuu 😊😊--",4,/id/resep/4358101-bakso-ayam-sederhana
Ayam saos asam manis,Ayam bagian dada--Tepung bumbu serbaguna--1 butir Telor--Bahan saos--2 sendok saos--1 sendok saos tiram--1 sendok saos sambal--sejumput Royco--1/2 sendok Gula--1 buah Tomat--1 buah bawang bombay--5 biji cabe--,"Potong filet ayam, kocok telor. Masukan ayam di kocokan telor lalu masukan kembali ke tepung goreng sampai kekuningan angkat dan taruh di piring yang sudah dilapisi tisu--Siapkan teplon tumis bawang bombay dan bawang putih dan cabe sampai harum.. masukan air sedikit campur saos tiram, saos, saos sambal gula dan royco aduk rata cicipin--Setelah masak ambil tisu yang dibawah ayam tadi. Buang tisunya jangan dimakan bun, tuang saos di atas ayam. Dan siap di sajikan.. simpel--",8,/id/resep/4358135-ayam-saos-asam-manis
Ayam Pedas Ndoweh,2 Ekor Anak Ayam Berukuran Sedang--45 Buah Cabe Rawit / Sesuai Selera--15 Siung Bawang Merah--6 Siung Bawang Putih--3 Lembar Daun Jeruk--1 Ruas Lengkuas--Secukupnya Santan Kelapa--Secukupnya Ketumbar--Secukupnya Kemiri--Secukupnya Kunyit--Secukupnya Kencur--Secukupnya Jahe--Secukupnya Asem--Secukupnya Garam--Secukupnya Penyedap Rasa--2 Sendok Makan Gula Pasir--,"Cuci bersih daging ayam, kemudian dipanggang kurang lebih 30 menit--Setelah itu cuci semua bumbu yg akan dihaluskan dan daun jeruk--Geprek Lengkuas kemudian haluskan cabe, bawang merah, bawang putih, ketumbar, kemiri, kunyit, kencur, jahe, dan asem lalu tambahkan garam secukupnya--Setelah semua bumbu sudah halus masukkan semua bumbu dan daun jeruk ke dalam penggorengan yg sudah berisi minyak goreng--Jika bumbu sudah mulai harum kemudian masukkan ayam yg sudah dipanggang dan tambahkan air secukupnya--Diamkan 10 menit hingga bumbu meresap lalu masukkan santan dan tambahkan penyedap rasa dan gula--Tunggu 5 menit sampai masakan mendidih--Jika sudah mendidih angkat masakan, dan masakan siap untuk disajikan :)--",4,/id/resep/4358138-ayam-pedas-ndoweh
Sop Ayam 'semua bisa',"250 gr sayap ayam, cuci bersih, sisihkan--2 buah wortel, kupas, potong2--segenggam kol, potong2--secukupnya seledri, potong sesuai selera--1 batang daun bawang, potongpendek/ iris--1/4 buah tomat, potong2--1 siung bawang putih, iris tipis--3 siung bawang merah iris tipis,--bumbu halus:--secukupnya lada--sedikit bawang putih--secukupnya garam--750 ml air--","Didihkan air, tambahkan sedikit garam,masukkan ayam, wortel dan kol. masak sampai ayam empuk.--Goreng irisan bawang putih dan bawang merah, sisihkan.--Tambahkan bumbu halus, garam, ke dalam rebusan ayam & sayur tadi, test rasanya, kalau sudah cukup, masukkan tomat, irisan seledri, irisan daun bawang, dan bawang goreng.--Sop ayam siap disajikan...--",42,/id/resep/4357789-sop-ayam-semua-bisa
Chiken katsu kriuk,"1/2 kg dada ayam filet--2 siung bawang putih parut--secukupnya Garam,lada,penyedap--Minyak untuk menggoreng--Bahan pencelup--secukupnya Tepung terigu--1 butir telur kocok lepas--secukupnya Tepung panir--","Cuci bersih daging ayam filet kemudian gepuk2 atau dipukul2 biar gak alot pas digoreng--Setelah itu beri parutan bawang putih,garam,lada dan penyedap rasa secukupnya dan diaduk2 diremes2 smpe tercampur rata--Kemudian diamkan minimal 30 mnit,kalau saya tak diamin semalaman didalam freser biar bumbu bener2 meresap sempurna--Tempatkan secara terpisah,telur kocok lepas,tepung terigu,tepung panir--Kmudian ambil ayam yg sudah dibumbui dan gulingkan ke tepung terigu,telur kocok kemudian ke tepung panir.tekan2 biar menempel sempurna dan diamkan beberapa saat--Kemudian goreng di minyak yg sudah panas hingga warnanya kuning keemasan--Selamat mencoba 😊😊😊😊--",12,/id/resep/4357849-chiken-katsu-kriuk
Spices chicken herb,Chicken setengah ekor potong lima--Lada hitam tumbuk kasar--Ginseng kering--Dried shitake mashroom--Dried goji berry or boxsthon fruit--Ginger (jahe)--Red dried dates(Tamar merah kering)--Soy kecap cair--Duan bawang potong kecil2 untuk hiasan--,Masukkan ayam kedalam pengukus atau panci tambahkan kecap soy lada hitam tuangkan air smpai ayam tenggelam--Rendam bahan2 kering dgn air biar mengembang--Didihkan ayam sampai empuk Dan lembut.--Kalau ayam sudah lembut masukkan jahe tunggu sebentar baru masukkan ginseng dates goji Dan mashroom.--Tambahkan sedikit garam masak lalu Angkat.taburkan daun bawang.there u go.spices chicken herb siap Di hidangkan.--,1,/id/resep/4357895-spices-chicken-herb
Ayam goreng mentega,"1 kg ayam potong sesuai selera--1 bh bawang bombay, potong2--4 bh bawang putih, cincang--2 cm jahe, geprak--8 bh cabe rawit--1 sdt merica--Daun bawang, potong lebar2--100-200 ml kecap manis--100 ml air--3-4 sdm margarin--secukupnya Garam gula--",Bumbui ayam dengan garam dan sedikit merica. Biarkan 1 jam sampai meresap. Lalu goreng sampai matang dan kecoklatan. Sisihkan.--Tumis bawang bombay dengan margarin. Masukkan sisa bahan kecuali daun bawang. Masak hingga mendidih.--Masukkan ayam. Masak hingga air kering dan tersisa hanya kecap dan minyak. Masukkan daun bawang. Aduk sebentar. Matikan api.--Siap disajikan 😊--,43,/id/resep/4357940-ayam-goreng-mentega
Ayam rica rica,1 ekor ayam (potong kecil) aku pake 4 potong paha ayam--Bumbu halus:--8 siung bawang merah--4 siung bawang putih--1 ons cabe rawit campur (sesuai selera)--10 buah cabe keriting--1 ruas kunyit--1 ruas jahe--1 sdt lada (bs pake lada bubuk)--Bumbu pelengkap:--2 lembar daun salam--3 lembar daun jeruk--1 batang sereh (geprek)--1 ruas lengkus (geprek)--Secukupnya kecap bango--Secukupnya garam dan penyedap--,"Cuci bersih ayam yg sudah di potong kecil2 remas dengan 1 sdt garam,lalu goreng--Tumis semua bumbu halus dan bumbu pelengkap sampe harum kecuali kecap--Kalau sudah harum masukan ayam yg sudah di goreng tadi jadi satu2,aduk2 beri air,garam,penyedap dan kecap,biarkan mendidih dan sampe bumbu meresap sempurna,matikan kompor. jngn lupa koreksi rasa--",11,/id/resep/4357946-ayam-rica-rica
Chicken Wings Teriyaki No Ribet,5 buah sayap ayam--3 buah bawang putih--1 buah bawang bombay--1 sendok makan saus teriyaki (saya pakai merk Saori)--1 sdt saus tiram--1 sdt merica--Gula--Garam--Secukupnya air--Secukupnya minyak untuk menggoreng dan menumis--,"Bersihkan sayap ayam, lumuri dengan sedikit garam dan merica. Diamkan sebentar, lalu goreng agak kering.--Memarkan bawang putih dan cincang halus, dan iris kasar bawang bombay.--Panaskan minyak, tumis bawang putih dan bawang bombay, sampai harum.--Tambahkan saus tiram dan saus teriyaki, tumis, kemudian tambah gula dan sedikit garam, koreksi rasa. Tambahkan air sedikit saja.--Tambahkan ayam yang telah digoreng. Tumis sebentar kemudian sajikan. Selamat mencoba.--",2,/id/resep/4357990-chicken-wings-teriyaki-no-ribet
Ayam betutu,1/2 kg ayam (pake ayam kampung lbh enak)--Bumbu halus :--3 butir kemiri--1/2 sdt merica--1 sdt ketumbar--4 bh cabe merah keriting--7 bh cabe rawit--4 cm kunyit--Sedikit terasi--secukupnya Gula dan garam--Bumbu yg d iris :--9 siung bawang merah--4 siung bawang putih--4 cm kencur--3 cm jahe--7 bh cabe merah keriting (kl suka pedas tambah cabe rawit)--2 btg serai--,"Tumis bumbu halus dan yg d iris sampe wangi--Masukkan ayam, beri air, kecilkan api tutup wajan masak sampai bumbu benar2 meresap.--",13,/id/resep/4357683-ayam-betutu
Ayam Bakar Kecap,1 ekor ayam kampung (optional boleh pakai ayam negri)--7 siung bawang merah--5 siung bawang putih--5 cabe merah besar--3 cabe rawit (kalau suka pedas silahkan ditambah sendiri)--2 lembar daun jeruk--1-2 butir kemiri--secukupnya Gula merah--secukupnya Garam--secukupnya Kecap manis--,"Haluskan bahan bumbu (cabe merah besar, kecil, bawang merah, bawang putih, daun jeruk, kemiri, dan gula merah)--Panaskan sedikit minyak dalam wajan dan tumis bumbu yang sudah dihaluskan sambil tambahkan kecap secukupnya.--Setelah bumbu wangi, masukkan ayam kampung yang telah dipotong potong sambil diaduk bersama bumbu, jika daging ayam sudah berubah warna, tambahkan air dan ungkep dengan api kecil hingga empuk sambil sesekali koreksi rasa.--Saat bumbu sudah meresap dan ayam sudah empuk, tinggal dibakar sebentar di wajan anti lengket dan siap disajikan dengan sambal plus lalapan.--Selamat mencoba buibu. 😊😊--",6,/id/resep/4349429-ayam-bakar-kecap
Nasi ayam saos lada hitam saori,Ayam potong potong (aku potong 4)--3 cup Beras--Bawang merah--Bawang putih--Bawang bombay--Saori saos lada hitam--Garam--Minyak sedikit untuk menumis--Air--,Aku tumis langsung dimajik. Minyak aneka bawang cook sebentar sampe wangi.--Masukan saori lada hitam tambahkan air--Masukan ayam. cook hingga ayam matang--Setelah matang ambil ayam dlm majik ganti beras aduk.lihat sisa air bekas ayam klo dirasa kurang bisa ditambah lagi--Setelah itu tata ayam kembali diatas beras. Cook hingga matang.--Tunggu 10 menit sampai nasi set--Sajikan panas...😍👍--,0,/id/resep/3837835-nasi-ayam-saos-lada-hitam-saori
Ayam bumbu rujak,"1/2 kg ayam--10 buah cabe merah--8 buah rawit merah--3 buah bawang putih--6 buah bawang merah--5 buah kemiri--1 bks Lada bubuk--1 bks ketumar bubuk--1 ruas jahe--1 ruas kunyit--Daun jeruk,sere,salam dn lais--Sedikit gula merah--1 bks masako--",Potong ayam sesuai selera dn cuci bersih--Goreng ayam 1/2 mateng--Dn ulek bumbu sampai halus--Panaskan minyak dn goreng bumbu hingga harum--Sesudah harum masukan ayam dn beri air sedikit bolak2 biar rata sampe air berkurang--Angkat dan sajikan..--,7,/id/resep/4357400-ayam-bumbu-rujak
Ayam sauce mentega,"1/4 daging ayam / pake ayam filet--1/2 bungkus saori saos mentega--1 sdm mentega--1 sdm saus sambal--1 sdm minyak wijen--Bawang bombai iris 1/4 dr buahnya--3 siung bawang putih--1/2 ruas jahe--4 cabe rawit--1/2 buah cabe merah--Tepung bumbu serbaguna--Garam, penyedap, gula, merica bubuk--1 sdm jeruk nipis--Air--","Potong"" daging ayam kecil (sesuai selera) tambahkan jeruk nipis lalu diamkan sekitar 5menit--Kemudian pisah tepung bumbu serbaguna menjadi 2 bagian, yg satu campurkan ke ayam beri air sedikit dikira"" saja jangan terlalu encer. Yg satu biarkan tepung kering--Panaskan penggorengan, ayam yg sudah terlumur tepung basah lalu lumurkan ke tepung kering (seperti membuat ayam kentucky) goreng dg api kecil sampai matang merata--Siapkan bawang putih rajang halus dan bawang bombai potong 1/2 lingkaran jahe geprek cabe iris tipis--Siapkan minyak dan mentega untuk menumis bawang cabe dan jahe, tumis hingga harum kemudian masukan ayam tepung--Beri bumbu saori saus sambal minyak wijen gula garam penyedap merica bubuk tambahkan air sedikit saja--Aduk sampai air hilang. Tes rasa. Beri taburan wijen diatas nya jika ada biar tampilan cantik--Ayam saus siap di nikmati, pas untuk sarapan--",5,/id/resep/4357622-ayam-sauce-mentega
Ayam crispy renyah,1 kg ayam segar--1 kg tepung terigu--1 butir telur ayam--5 siung bawang putih--Garam dan penyedap rasa--Air es--,"Potong ayam sesuai selera, cuci bersih, hingga tdk berdarah--Haluskan bumbu, bawang putih+ garam, tuangkan ke dlm wadah, tambahkan sedikit air--Rendam ayam dg bumbu, masukkan kulkas 30 menit--Siapkan wadah kecil dan wadah besar--Wadah besar, masukkan 750 gram tepung terigu, tambahkan garam dan penyedap rasa secukupnya, aduk hingga merata--Wadah kecil, tuangkan 250 gram tepung terigu, tambahkan air es secukupnya, tmbahkan telur, aduk merata.--Ambil ayam yg sdh di kulkas, tiriskan.--Masukkan ke dlm wadah kecil, ratakan dg adonan tepung cair.--Kmudian masukkan ayam (satu-satu) ke dlm wadah besar, ratakan dg tepung kering.--Goreng dg api kecil, biar daging matang merata.--Nb. Minyak goreng yg banyak, goreng ayam smpai ayam tenggelam, agar bisa mengembang dan crispy.--Siap dihidangkan, selqmat menikmati--",4,/id/resep/4357406-ayam-crispy-renyah
Ayam penyet sambel korek,1/2 ekor ayam--3 siung bawang putih--3 cm kunyit--3 cm jahe--1 sdt ketumbar--3 sdt garam--3 lembar daun jeruk--2 lembar daun salam--2 batang sereh geprek--1 bungkus tepung sajiku--Secukupnya tepung terigu--secukupnya Air--,"Cuci bersih ayam lalu beri perasan jeruk nipis bilas lalu sisihkan.ulek halus bahan diatas lalu masukkan daun jeruk daun salam dan sereh ungkep ayam sampai matang merata--Bahan krispi kol iris kasar lalu masukkan ke tepung basah lalu ke tepung kering goreng kering--Setelah ayam masak tiriskan lalu masukkan ke adonan basah goreng sebentar lalu angkat dan masukkan ke adonan basah kembali dan masukkan ke adonan kering dan goreng kembali sampai matang--Sambel : 25 buah cabai lalu 1 siung bawang putih n 1/2 sdt garam ulek kasar lalu beri 2 sdm minyak goreng panas bekas menggoreng ayam--Masukkan ayam ke dalam ulekan cabai penyet"" ayam lalu ratakan dengan sambal.hidangkan--Note: adonan basah tepung sajiku beri sedikit tepung terigu beri air secukupnya (agak encer).... adonan kering : tepung sajiku beri tepung terigu--",8,/id/resep/4357560-ayam-penyet-sambel-korek
Ayam Suwir Pedas,3 potong Ayam ungkep (suwir-suwir dagingnya)--Bumbu :--9 siung bawang merah--1 siung bawang putih--1/2 ruas Jahe (geprek)--1 batang Sereh (geprek)--2 lembar Daun Jeruk--1 lembar Daun Salam--5 buah Cabe Merah--7 buah Cabe Rawit Merah (sesuai selera)--1 genggam Daun Kemangi (saya skip)--1/2 buah Bawang Bombay (saya skip)--1/2 sdt Garam--1 juput Gula Pasir--1/2 sdt Gula Merah/Palm Sugar--1/4 sdt Lada Bubuk--1 sdm Kecap Manis--1/2 sdm Saus Tiram (saya pake merk Saori)--1 sdm Saus Pedas (saya pake merk ABC)--1/4 gelas belimbing Air Matang--1 sdm Minyak Goreng--1 batang Daun Bawang (iris-iris)--,"Haluskan bumbu, seperti Bawang-Bawangan (bawang merah+bawang putih), Cabe Merah, Cabe Rawit, kemudian tumis bumbu hingga harum, tambahkan air sedikit-sedikit, masukkan daun jeruk, daun salam, sereh, jahe, kecap manis, saus tiram, saus pedas, Gula Garam, lada bubuk, aduk terus hingga tercampur rata & baunya harum--Jika sudah, masukkan Ayam Suwir & Daun Bawang. Aduk terus hingga tercampur rata, dan siap disajikan.--",6,/id/resep/4357464-ayam-suwir-pedas
Rica rica ayam,"250 gr ayam potong--2 siung bawang merah--2 siung bawang putih--2 btr kemiri--Cabe merah + cabe rawit--Jahe, laos--serai, kunir--daun jeruk, daun salam--","Halus kan semua bumbu2.. Tumis hingga berbau harum--Masukkan ayam--Bumbui dengan :gula jawa, garam, kecap, penyedap, lada. Masak hingga merasuk dan ayam empuk--Untuk selera pedas bagi yang suka peda bisa ditmbhkan cabe rawit..--Untuk ayam nya jika ayam kampung rasa lebih nikmat.--",6,/id/resep/4357614-rica-rica-ayam
Ayam geprek rica2 enak gurih,1/2 kg ayam--8 bawang merah--5 bawang putih--10 cabe merah keriting--8 cabe rawit--Minyak--Jeruk nipis--1 buah kemiri--Salam--Sereh--Garam--Sasa--Magic--Gula--,"Bersihkan ayam lalu rebus tambahkan garam dan jeruk nipis--Angkat lalu tiriskan, ulek cabe,bawang merah bawang putih kemiri--Panaskan minyak, tumis bumbu halus nya, masukkan salam, sereh lalu tambahkan air, kasih garam, gula,Sasa,magic, cek rasa setelah matang ayam nya di geprek, baru deh lumuri bumbu tadi--",5,/id/resep/4357653-ayam-geprek-rica2-enak-gurih
Ayam Geprek Sambal Ijo,1/2 kg Ayam🐓 (saya pake dada ayam)--3/4 Bgks Racik Ayam (kalo mw bikin sendiri jg boleh) 😆--Sedikit Jeruk nipis🍋--1/4 kg minyak untuk menggoreng--Bahan Sambel Ijo :--20 buah Cabe Rawit Ijo--3 buah Cabe Ijo Besar--3 siung Bawang putih--1 cm Ruas Jahe--secukupnya Garam & Penyedap rasa--Pelengkap:--Timun--Pakcoy yang sudah di rebus--,"Bersihkan Ayam dan lumuri jeruk nipis spaya tidak bau amis.--Tmbhkan Bumbu Racik ayam dan diberi air secukupnya lalu ungkep, masak hingga ayam empuk.--Goreng Ayam dengan minyak panas, setelah kuning kecoklatan angkat dn sisihkan.--Cara Membuat Sambal ijo.:
Cuci Bersih Cabe ijo, Cabe Rawit & Bawang Putih.--Goreng Cabe Ijo, Cabe Rawit & Bawang putih Sebentar (Hanya Sekedar Layu Aja ya Mom)--Uleg semua Bahan sambel ijo, tambahkan garam dan penyedap rasa secukupnya. 
Uleg Kasar Aja.--Lalu masukan Ayam Yg Sudah Di Goreng kesambel ijonya, penyet2 biar tercampur rata sambelnya. Hidangkan Dg Lalapan 😙--Selamat Mencoba ☺--",6,/id/resep/4357488-ayam-geprek-sambal-ijo
Ayam mercon setan,1/2 ekor ayam--5 siung bawang merah--3 siung bawang putih--10 biji cabe rawit--5 biji cabe merah--Garam--Gula--Lada--Kaldu bubuk--1 sdm saus tiram--Minyak goreng--1/2 gelas air--,"Rebus ayam hingga matang dan tiriskan--Haluskan bawang merah, bawang putih, cabe merah, cabe rawit--Panaskan minyak dan tumis bumbu halus hingga matang.campur garam.gula.lada.kaldu bubuk aduk kembali hingga rata--Masukan ayam yg sudah di rebus aduk hingga tercampur--Tuangkan saus tiram dan air matang aduk kembali hingga air menyusut--Ayam mercon siap di sajikan--",2,/id/resep/4357667-ayam-mercon-setan
Ayam Brewok/ Ayam Goreng Lengkuas,"1 kg ayam, potong sesuai selera--1 serreh, geprak--2 lembar daun salam--3 lembar daun jeruk.purut--Secukupnya lengkuas, diparut memanjang (bisa diblender sebentar)--800 ml air--Bumbu halus--6 siung bawang putih--8 siung bawang merah--1/2 jempol jahe--1/2 jempol kunyit--1 sdm ketumbar--1/2 sdt merica--Secukupnya garam dan penyedap rasa--","Cuci bersih ayam, taruh di panci lalu masukkan bumbu halus, daun jeruk,serreh,daun salam,air dan parutan lengkuas--Ungkep hingga ayam empuk dan air menyusut--Pisahkan ayam dan parutan lengkuas--Goreng terpisah dengan api sedang hingga matang--Sajikan dengan sambal terasi atau sambal pencit--So yummmiiiii :)--Selamat mencoba :)--",16,/id/resep/4353267-ayam-brewok-ayam-goreng-lengkuas
Bubur Ayam Sawi,1 ptg fillet Ayam rebus cincang halus--Sawi iris halus secukupnya--1/4 jagung parut--2 ptg tahu putih--1 sdm beras putih--1 sdm beras merah--,Rebus ayam sebentar. Cincang halus--Masukkan semua bahan ke slow cooker. Masak 5-6 jam--Matang sajikan hangat dengan UB dan taburan NY--,2,/id/resep/4357333-bubur-ayam-sawi
Sate ayam,"1 kg ayam--Minyak goreng--Kecap--1/2 kg kacang yg sdh digoreng, (haluskan)--3 butir kemiri--4 siung bawang putih, 5siung bawang merah--4 biji cabe besar merah--Gula dan garam--","Potong kecil kecil daging ayam (tanpa tulang), dan sunduk ii 😂--Siapkan pada piring yg rata, kecap dan minyak goreng, aduk--Ratakan sate yg sudah di tusuk dg kecap dan minyak--Bakar menggunakan pemanggang sate hingga daging ayam matang.--Siapkan bumbu sate, haluskan bawang merah, bawang putih, kemiri, cabe merah, tumis.--Siapkan wajan, masukkan kacang kmudian bumbu yg sedang ditumis, tambahkan sedikit minyak dan air, aduk merata hingga mengental--Hidangkan sate, dengan tambahkan bumbu dg kecap,--Siap dihidangkan, selamat menikmati--Apabila sate diperlukan buat bsok, bakar sate setengah matang saja, masukkan kulkas, ketika mau d hidangkan baru bakar lg smpai matang. 🤗--",7,/id/resep/4357315-sate-ayam
Botok Ayam Kemangi Noribet,1 ekor ayam dda--kelapa parut--Kemangi--Daun Pisang fresh--Sereh--Daun jeruk--Daun salam--bumbu yang dihaluskan:--2 Kemiri--secukupnya Ketumbar--Bawang merah--Bawang putih--10 Cabe merah (sesuai selera/warna nya jadi cantik)--4 Cabe rawit (suka pedas)--Kunyit--Jahe--Lengkuas--Royco--Gula--Garam--Jeruk Nipis--,"Potong dadu atau kecil2 Ayam (sesuai selera) cuci dan lumuri jeruk nipis diamkan.--Ulek bumbu Halus, cuci kelapa parut (jangan sampai berkali2 karena akan mengurangi rasa gurihnya)--Setelah selesai mengulek, masukkan bumbu yg sudah halus ke wajan yg sudah dipanaskan dgn minyak (tumis sampai harum)masukkan sereh, daun jeruk,--Siapkan wadah utk kelapa parut, dan masukkan bumbu yg sudah matang ke dalam wadah kelapa parut(aduk hingga rata) masukkan garam,gula,masako/royco (tes rasa) masukkan daun salam, kemangi cabik2--Masukkan Ayam yang sudah dilumuri jeruk nipis kedalam adonan kelapa parut yg sudah tercampur dengan bumbu. Aduk hingga rata(tes rasa sebentar)--Siapkan Daun pisang yg sudah di lap bersih. Mulai bungkus seperti membungkus Tape basah. Bungkus satu persatu (sesuai selera)--Siapkan panci dan didihkan air untuk mengukus. Jika air sudah mendidih, masukkan satu persatu bungkusan botok kedalam panci. Tunggu kurleb 30menit.--Siap disajikan dengan nasi hangat 🙏🏻--",5,/id/resep/4357442-botok-ayam-kemangi-noribet
Ayam Kremes,1 ekor ayam utuh.potong ukuran kecil--8 siung bawang merah--9 siung bawang putih--1 sdm ketumbar--1 sdt merica--2 butir kemiri--kunyit--Jahe (geprek)--Lengkuas (geprek)--Sereh (geprek)--Daun jeruk--Daun salam--Penyedap rasa (royco ayam)--secukupnya Garam dan gula pasir--Bahan Kremesan :--500 ml air sisa rebusan ayam--250 gram tepung tapioka--1 butir telur--,"Cuci bersih ayam yang sudah di potong2.--Haluskan semua bumbu.--Masukkan ayam ke dalam panci presto beserta bumbunya.tambahkan jahe,lengkuas,daun jeruk,daun salam,penyedap rasa,gula pasir.tes rasa.masak ayam kira2 45 menit.(saya pakai waktu segitu karna ternyta ayam yang sya potong udah tua bu ibu).saya pakai presto karena biar cepet,si kecil udah rewel.kalo mau di rebus biasa juga bisa.tapi bumbunya di tumis dulu ya bun,,,--Setelah hampir 45 menit,matikan kompor.tunggu uapnya hilang dulu atau dingin baru di buka prestonya--Terakhir tinggal goreng dech,,,kalau g habis jangan di goreng semua ya bun.tnggl masukin kulkas.besok2 kalau pengen ayam goreng lagi tinggal goreng.--Sajikan ayam goreng dengan nasi hangat, sambal n lalapan--NB: campur semua bahan kremes.goreng di minyak panas dengan menciprat2kannya dengan tangan.caranya taruh tangan di adonan,lalu cipratkan ke minyak goreng.jaraknya jangan dekat2 ya bun,,jarak antara minyak dengan tangan,agak tinggi aja.--",2,/id/resep/4349512-ayam-kremes
